scraped_at_utc,full_address,vehicle_type,total_available,total_spaces_manual,capacity_est,occupied_est,occupancy_pct_est,booking_amount_label,price_daily_usd,price_weekly_usd,price_monthly_usd,reviews_count,review_rating
2026-07-05T01:43:15Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-05T05:51:11Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-05T08:35:33Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-05T11:21:03Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-05T13:00:50Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-05T15:04:15Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-05T16:51:12Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-05T18:55:03Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-05T20:09:18Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-05T20:14:59Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-05T20:43:53Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-05T22:45:41Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-06T01:48:31Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-06T06:14:24Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-06T09:51:17Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-06T11:43:34Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-06T14:03:50Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-06T17:17:14Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-06T19:10:24Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-06T21:04:27Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-06T22:41:32Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-07T01:11:03Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-07T05:10:31Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-07T08:46:15Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
2026-07-07T12:12:07Z,"10455 Reiger Rd, Baton Rouge, LA 70809",Bobtail / Box Truck,3,,3,0,0.0,,10.00,55.00,250.00,,
