scraped_at_utc,full_address,vehicle_type,total_available,total_spaces_manual,capacity_est,occupied_est,occupancy_pct_est,booking_amount_label,price_daily_usd,price_weekly_usd,price_monthly_usd,reviews_count,review_rating
2026-07-19T00:12:51Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-19T04:00:06Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-19T06:44:54Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-19T09:21:24Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-19T10:47:52Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-19T12:08:17Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-19T13:56:51Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-19T15:26:18Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-19T17:27:27Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-19T19:36:11Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-19T21:10:05Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-19T22:11:42Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-19T23:14:47Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-20T00:15:31Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-20T04:09:24Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-20T07:35:45Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-20T11:16:45Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-20T13:19:55Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-20T15:23:39Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-20T18:24:10Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-20T20:44:05Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-20T22:16:17Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-20T23:26:41Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-21T03:51:14Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
