scraped_at_utc,full_address,vehicle_type,total_available,total_spaces_manual,capacity_est,occupied_est,occupancy_pct_est,booking_amount_label,price_daily_usd,price_weekly_usd,price_monthly_usd,reviews_count,review_rating
2026-07-09T05:16:16Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-09T08:48:55Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-09T12:22:39Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-09T15:37:23Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-09T18:13:23Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-09T20:10:30Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-09T21:50:40Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-09T23:40:00Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-10T04:27:42Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-10T08:44:45Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-10T12:10:25Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-10T15:05:52Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-10T17:12:44Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-10T18:50:48Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-10T20:45:30Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-10T22:28:08Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-11T00:13:30Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-11T03:47:09Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-11T06:29:17Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-11T09:00:59Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-11T10:36:20Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-11T12:08:23Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-11T13:57:39Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-11T15:26:11Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-11T17:25:49Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-11T19:35:41Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-11T21:09:20Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-11T22:09:52Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-11T23:13:32Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-12T00:13:44Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-12T04:03:23Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-12T07:03:54Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
2026-07-12T09:20:24Z,"1956 Court St, Port Allen, LA 70767",Bobtail / Box Truck,50,,50,0,0.0,,20.00,80.00,200.00,0,
